benchmark,optimization,depth,total_opt_nodes,avg_rank1_region_score,avg_rank1_cone_sim,avg_rank1_cone_support,avg_rank1_cone_size_sim,pct_rank1_above_0_8
real_hand_written_parity_8,refactor_z,3,20,0.885,0.85,1.0,0.6,1.0
real_hand_written_parity_8,resub,1,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,resub,2,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,resub,3,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,resyn,1,20,0.95,0.9,1.0,1.0,0.85
real_hand_written_parity_8,resyn,2,20,0.95,0.9,1.0,1.0,0.85
real_hand_written_parity_8,resyn,3,20,0.97125,0.9625,1.0,0.9,1.0
real_hand_written_parity_8,resyn2,1,20,0.835,0.75,1.0,0.6,0.85
real_hand_written_parity_8,resyn2,2,20,0.835,0.75,1.0,0.6,0.85
real_hand_written_parity_8,resyn2,3,20,0.85625,0.8125,1.0,0.5,1.0
real_hand_written_parity_8,resyn2_like,1,20,0.835,0.75,1.0,0.6,0.85
real_hand_written_parity_8,resyn2_like,2,20,0.835,0.75,1.0,0.6,0.85
real_hand_written_parity_8,resyn2_like,3,20,0.85625,0.8125,1.0,0.5,1.0
real_hand_written_parity_8,rewrite,1,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,rewrite,2,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,rewrite,3,20,1.0,1.0,1.0,1.0,1.0
real_hand_written_parity_8,rewrite_z,1,20,0.95,0.9,1.0,1.0,0.85
real_hand_written_parity_8,rewrite_z,2,20,0.95,0.9,1.0,1.0,0.85
real_hand_written_parity_8,rewrite_z,3,20,0.97125,0.9625,1.0,0.9,1.0
real_hand_written_priority_enc_4,balance,1,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,balance,2,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,balance,3,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,compress2rs,1,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,compress2rs,2,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,compress2rs,3,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,dc2,1,2,0.7625,0.875,0.625,0.75,0.5
real_hand_written_priority_enc_4,dc2,2,2,0.7625,0.875,0.625,0.75,0.5
real_hand_written_priority_enc_4,dc2,3,2,0.7625,0.875,0.625,0.75,0.5
real_hand_written_priority_enc_4,refactor,1,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,refactor,2,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,refactor,3,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,refactor_z,1,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,refactor_z,2,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,refactor_z,3,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resub,1,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resub,2,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resub,3,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resyn,1,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resyn,2,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resyn,3,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resyn2,1,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resyn2,2,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resyn2,3,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resyn2_like,1,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resyn2_like,2,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,resyn2_like,3,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,rewrite,1,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,rewrite,2,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,rewrite,3,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,rewrite_z,1,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,rewrite_z,2,2,1.0,1.0,1.0,1.0,1.0
real_hand_written_priority_enc_4,rewrite_z,3,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,balance,1,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,balance,2,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,balance,3,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,compress2rs,1,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,compress2rs,2,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,compress2rs,3,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,dc2,1,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,dc2,2,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,dc2,3,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,refactor,1,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,refactor,2,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,refactor,3,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,refactor_z,1,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,refactor_z,2,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,refactor_z,3,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resub,1,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resub,2,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resub,3,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resyn,1,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resyn,2,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resyn,3,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resyn2,1,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resyn2,2,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resyn2,3,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resyn2_like,1,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resyn2_like,2,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,resyn2_like,3,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,rewrite,1,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,rewrite,2,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,rewrite,3,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,rewrite_z,1,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,rewrite_z,2,2,1.0,1.0,1.0,1.0,1.0
toy_and_or,rewrite_z,3,2,1.0,1.0,1.0,1.0,1.0
xor_chain,balance,1,8,1.0,1.0,1.0,1.0,1.0
xor_chain,balance,2,8,1.0,1.0,1.0,1.0,1.0
xor_chain,balance,3,8,1.0,1.0,1.0,1.0,1.0
xor_chain,compress2rs,1,8,0.6410416666666667,0.71875,0.5791666666666667,0.5,0.375
xor_chain,compress2rs,2,8,0.715625,0.71875,0.8125,0.3125,0.375
xor_chain,compress2rs,3,8,0.6872916666666666,0.71875,0.75,0.2791666666666667,0.375
xor_chain,dc2,1,8,0.6410416666666667,0.71875,0.5791666666666667,0.5,0.375
xor_chain,dc2,2,8,0.715625,0.71875,0.8125,0.3125,0.375
xor_chain,dc2,3,8,0.6872916666666666,0.71875,0.75,0.2791666666666667,0.375
xor_chain,refactor,1,8,1.0,1.0,1.0,1.0,1.0
xor_chain,refactor,2,8,1.0,1.0,1.0,1.0,1.0
xor_chain,refactor,3,8,1.0,1.0,1.0,1.0,1.0
xor_chain,refactor_z,1,8,0.928125,0.90625,1.0,0.75,1.0
xor_chain,refactor_z,2,8,0.928125,0.90625,1.0,0.75,1.0
xor_chain,refactor_z,3,8,0.928125,0.90625,1.0,0.75,1.0
xor_chain,resub,1,8,1.0,1.0,1.0,1.0,1.0
xor_chain,resub,2,8,1.0,1.0,1.0,1.0,1.0
xor_chain,resub,3,8,1.0,1.0,1.0,1.0,1.0
xor_chain,resyn,1,8,0.7129166666666666,0.8125,0.5791666666666667,0.75,0.375
xor_chain,resyn,2,8,0.7875,0.8125,0.8125,0.5625,0.375
xor_chain,resyn,3,8,0.7591666666666667,0.8125,0.75,0.5291666666666667,0.375
xor_chain,resyn2,1,8,0.6410416666666667,0.71875,0.5791666666666667,0.5,0.375
xor_chain,resyn2,2,8,0.715625,0.71875,0.8125,0.3125,0.375
xor_chain,resyn2,3,8,0.6872916666666666,0.71875,0.75,0.2791666666666667,0.375
xor_chain,resyn2_like,1,8,0.6410416666666667,0.71875,0.5791666666666667,0.5,0.375
xor_chain,resyn2_like,2,8,0.715625,0.71875,0.8125,0.3125,0.375
xor_chain,resyn2_like,3,8,0.6872916666666666,0.71875,0.75,0.2791666666666667,0.375
xor_chain,rewrite,1,8,1.0,1.0,1.0,1.0,1.0
xor_chain,rewrite,2,8,1.0,1.0,1.0,1.0,1.0
xor_chain,rewrite,3,8,1.0,1.0,1.0,1.0,1.0
xor_chain,rewrite_z,1,8,0.7129166666666666,0.8125,0.5791666666666667,0.75,0.375
xor_chain,rewrite_z,2,8,0.7875,0.8125,0.8125,0.5625,0.375
xor_chain,rewrite_z,3,8,0.7591666666666667,0.8125,0.75,0.5291666666666667,0.375
