case_id,benchmark,coi_name,optimization,anchor_mode,ebo_nodes,paths_to_ebo_count_or_proxy,paths_already_cut,uncut_path_count_or_proxy,completion_nodes_added,completion_anchor_categories,completion_success,completion_failure_reason
generated_mux_tree_4|mux_tree_root|balance|exact_only,generated_mux_tree_4,mux_tree_root,balance,exact_only,out,1,0,0,2,exact_signature_match:2,True,valid
generated_mux_tree_4|mux_tree_root|balance|formal_all,generated_mux_tree_4,mux_tree_root,balance,formal_all,out,1,0,0,2,exact_signature_match:2,True,valid
generated_mux_tree_4|mux_tree_root|dc2|exact_only,generated_mux_tree_4,mux_tree_root,dc2,exact_only,out,1,0,0,1,exact_signature_match:1,True,valid
generated_mux_tree_4|mux_tree_root|dc2|formal_all,generated_mux_tree_4,mux_tree_root,dc2,formal_all,out,1,0,0,1,exact_signature_match:1,True,valid
generated_mux_tree_4|mux_tree_root|resyn2|exact_only,generated_mux_tree_4,mux_tree_root,resyn2,exact_only,out,1,0,0,3,exact_signature_match:3,True,valid
generated_mux_tree_4|mux_tree_root|resyn2|formal_all,generated_mux_tree_4,mux_tree_root,resyn2,formal_all,out,1,0,0,3,exact_signature_match:3,True,valid
generated_mux_tree_4|mux_tree_root|rewrite|exact_only,generated_mux_tree_4,mux_tree_root,rewrite,exact_only,out,1,0,0,2,exact_signature_match:2,True,valid
generated_mux_tree_4|mux_tree_root|rewrite|formal_all,generated_mux_tree_4,mux_tree_root,rewrite,formal_all,out,1,0,0,2,exact_signature_match:2,True,valid
generated_mux_tree_8|mux_tree_upper_root|balance|exact_only,generated_mux_tree_8,mux_tree_upper_root,balance,exact_only,out,1,0,0,2,exact_signature_match:2,True,valid
generated_mux_tree_8|mux_tree_upper_root|balance|formal_all,generated_mux_tree_8,mux_tree_upper_root,balance,formal_all,out,1,0,0,2,exact_signature_match:2,True,valid
generated_mux_tree_8|mux_tree_upper_root|dc2|exact_only,generated_mux_tree_8,mux_tree_upper_root,dc2,exact_only,out,1,0,0,8,exact_signature_match:8,True,valid
generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all,generated_mux_tree_8,mux_tree_upper_root,dc2,formal_all,out,1,0,0,8,exact_signature_match:8,True,valid
generated_mux_tree_8|mux_tree_upper_root|resyn2|exact_only,generated_mux_tree_8,mux_tree_upper_root,resyn2,exact_only,out,1,0,0,7,exact_signature_match:7,True,valid
generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all,generated_mux_tree_8,mux_tree_upper_root,resyn2,formal_all,out,1,0,0,7,exact_signature_match:7,True,valid
generated_mux_tree_8|mux_tree_upper_root|rewrite|exact_only,generated_mux_tree_8,mux_tree_upper_root,rewrite,exact_only,out,1,0,0,2,exact_signature_match:2,True,valid
generated_mux_tree_8|mux_tree_upper_root|rewrite|formal_all,generated_mux_tree_8,mux_tree_upper_root,rewrite,formal_all,out,1,0,0,2,exact_signature_match:2,True,valid
